fresh_feed_kmol_h,reactor_inlet_kmol_h,recycle_kmol_h,purge_kmol_h,purge_fraction,x_co_single_pass,alpha,target_rate_kgph,target_fraction,total_hydrocarbon_rate_kgph,specific_energy_kwh_per_kg_target,compressor_power_mw,cooling_duty_mw,heat_of_reaction_kj_per_kmol_co,total_inlet_flow_kmol_h,total_catalyst_volume_m3,reactor_volume_m3,n_parallel,nt_per_reactor,tube_length_m,shell_diameter_m,l_over_d,superficial_velocity_m_s,delta_p_bar,max_delta_p_bar,gas_density_kg_m3,cp_mix_kj_kmolk,rco_kmol_m3_s,feasible,violation_reason,loop_iterations,input_temperature_C,input_pressure_bar,input_ghsv_h,input_target_x_co,input_total_flow_kmol_h,input_tube_inner_diameter_m,input_particle_diameter_m,input_void_fraction,input_reactors_max_search,input_purge_fraction,case_id,run_status
1193.0495722360195,8232.553720723487,7097.764411788439,229.11943034553587,0.031271060833251076,0.679064968677769,0.8349212842666676,533.3805593142738,0.09769743455058004,5459.514487436529,31.899726182117835,0.8758687773909948,16.1388250155992,-164727.5312474301,8232.553720723487,80.03910964378674,138.37823586395305,3,3530,10.0,3.6728722903506683,3.2671977273825377,1.031103794590454,1.367177982100352,4.0,9.009313904268701,43.40704316066893,0.0012240621643836824,True,All constraints satisfied,50,227.7848215019971,20.0196033793679,2182.1000459302636,0.679064968677769,1193.0495722360195,0.04079438937059975,0.0013088105004338882,0.4215917760183225,18,0.031271060833251076,68,success
1370.333904853548,11256.87245664029,9997.801359862211,218.5565996618599,0.021392809504889483,0.65954447588488,0.8398531987267283,625.6776585591102,0.09940711176028119,6294.093525903085,31.71286869718823,1.2291397054349777,18.612893727214257,-164792.83873603193,11256.87245664029,82.15796819775457,150.26549327467225,3,3112,10.0,3.8184488981279694,3.14263731691764,1.0565689595756311,1.416596527504019,4.0,11.177974166536652,43.731367645637924,0.0013747567865044592,True,All constraints satisfied,50,225.91889325623072,24.508664021687963,1696.8850405807798,0.65954447588488,1370.333904853548,0.04527614116092304,0.0012045457017227131,0.45324793864964763,22,0.021392809504889483,69,success
1670.4900481125273,12763.785962293183,11203.519257625641,293.17145334588093,0.025500507991060548,0.6820497697890622,0.8499883356212898,787.6012873555795,0.1027268078405521,7666.949883014554,30.54899216266145,1.3610485964800578,22.69937695824761,-164999.84553426006,12763.785962293183,127.2459403236171,215.7443081084478,4,3905,10.0,3.9374638462786873,3.0476470308016284,1.2667588655344912,1.5133447462896856,4.0,9.771275996833587,43.340492176551926,0.001081151272914597,True,All constraints satisfied,50,220.00441330685567,21.275107926404406,1801.621629449975,0.6820497697890622,1670.4900481125273,0.041936932075932895,0.0012263593994818528,0.4102002438013121,21,0.025500507991060548,70,success
1035.6989508634908,8608.18117837722,7658.4177606126705,164.90709554658113,0.021078901691874763,0.6167960940206879,0.8580335913861149,499.2077488179215,0.1051337994439287,4748.308835582085,30.027226668808378,0.9257450545270167,14.06407917405427,-165085.7481572397,8608.18117837722,93.03549244297945,162.39961437115238,3,4031,10.0,3.9425526983123067,3.043713278743707,0.850907173652797,0.8627922814896367,4.0,9.840070897646653,43.33822277426612,0.0009156996741029237,True,All constraints satisfied,50,217.5500526502943,21.177607795942237,2033.0241533181086,0.6167960940206879,1035.6989508634908,0.04135105828187192,0.001464196313267645,0.4271199916130733,23,0.021078901691874763,72,success
938.1941488427481,7300.177021718617,6426.445273406172,163.64788498491998,0.024832408442746968,0.6384326924734548,0.8665680373812539,461.64358151425034,0.10741250352823634,4297.857012455674,29.26652394276867,0.7683049749354086,12.742397956476879,-165274.11258305836,7300.177021718617,37.20108839788978,68.48749334576429,2,2152,10.0,3.2290379202417037,3.7162771997120934,0.9052195407739942,2.5835523732032413,4.0,12.339070615491336,42.98997709407801,0.0020724816031251936,True,All constraints satisfied,50,212.16821191261863,26.385577404824737,2113.621995202152,0.6384326924734548,938.1941488427481,0.04502019940258939,0.001120718567130783,0.4568192442074458,18,0.024832408442746968,74,success
998.3456832742359,7109.936609834968,6165.066645558548,187.2334113856434,0.029474900383675052,0.6235921035029525,0.8340768201668409,443.65393598821896,0.09739940068353141,4554.996569534676,32.05893775628977,0.7638537303472465,13.459220188832031,-164656.53902729644,7109.936609834968,42.128499550270725,77.93284716866002,2,2749,10.0,3.412856050835729,3.516116654571903,0.9029610881733333,2.030492767346878,4.0,10.565994284775162,43.486637607322315,0.0019402823092588605,True,All constraints satisfied,50,229.81317064867312,23.46437941857692,1821.125882612805,0.6235921035029525,998.3456832742359,0.04248966940358753,0.001201983020540425,0.4594256326976295,18,0.029474900383675052,80,success
1736.9795512421395,13503.788713761536,11888.696864509642,294.5394625226982,0.02417579817188392,0.7201361243914507,0.8238314259625512,748.5779400583295,0.09367911976580733,7990.872906681163,33.503381017541216,1.4800642073327983,23.599827739767548,-164572.27548523445,13503.788713761536,78.91674607739193,136.46515121711062,3,3602,10.0,3.6487410393242374,3.2888056101187306,1.3216329471367654,3.1073126362872245,4.0,11.752059493579575,43.95273250124685,0.001817117408135416,True,All constraints satisfied,50,232.2207004218724,26.215002623192834,2171.143952326988,0.7201361243914507,1736.9795512421395,0.040099543678989207,0.001154756829032723,0.4217077006580344,18,0.02417579817188392,81,success
1162.3426879608598,7564.406952375146,6449.200346911538,233.21522914424122,0.034899839210822306,0.726087470117065,0.8424504717676344,534.2816802028053,0.10028441498855802,5327.6641267116565,30.98222020729325,0.7877737485621565,15.765458920203788,-164905.137343132,7564.406952375146,31.922708515664574,57.32900761142406,2,2212,10.0,2.9792829951270554,4.0278147526191095,1.1588023597744381,3.757011553128888,4.0,11.781858620970063,43.10431555586472,0.0029948336157523026,True,All constraints satisfied,50,222.71036162479976,26.071088843907457,2197.684351999504,0.726087470117065,1162.3426879608598,0.04062553809788491,0.0013049715431707706,0.4431665600765907,18,0.034899839210822306,82,success
985.8548227679153,6458.475985152775,5512.937243472651,198.95260105529383,0.03483130915871788,0.668727580235641,0.8575937030878846,472.6718005121082,0.10500822847967355,4501.283445645437,29.62069398405035,0.6645833243280739,13.336283433531177,-165132.5837212428,6458.475985152775,29.98763584559417,53.731231052452664,1,3832,10.0,3.931741667172862,3.052082516049092,0.5505845314073343,3.472421940088665,4.0,11.324542877137727,42.76835532668663,0.002693145470278404,True,All constraints satisfied,50,216.2118936787774,24.668184462012412,1691.822733859969,0.668727580235641,985.8548227679152,0.04225669928437491,0.0012557381954165702,0.44189561157978857,16,0.03483130915871788,83,success
1227.2573067736892,9524.579980381575,8382.70465172422,209.8898898864375,0.02442683509270929,0.757284366119771,0.842994877504029,568.1371578234272,0.10046612753400494,5655.012010203427,31.2591411177284,1.021935854774794,16.73754373585285,-164939.3173444486,9524.579980381575,126.35010541661474,224.65023278265417,5,2737,10.0,3.640691318203967,3.2960772971875745,1.1971988560008,0.6860584810646737,4.0,9.241457006062113,43.54126802737132,0.0008031412338894753,True,All constraints satisfied,50,221.73379015861178,20.230214463964888,1799.4490758100137,0.757284366119771,1227.2573067736892,0.04572593148084109,0.0012289472918046624,0.43756966618033005,18,0.02442683509270929,84,success
