fresh_feed_kmol_h,reactor_inlet_kmol_h,recycle_kmol_h,purge_kmol_h,purge_fraction,x_co_single_pass,alpha,target_rate_kgph,target_fraction,total_hydrocarbon_rate_kgph,specific_energy_kwh_per_kg_target,compressor_power_mw,cooling_duty_mw,heat_of_reaction_kj_per_kmol_co,total_inlet_flow_kmol_h,total_catalyst_volume_m3,reactor_volume_m3,n_parallel,nt_per_reactor,tube_length_m,shell_diameter_m,l_over_d,superficial_velocity_m_s,delta_p_bar,max_delta_p_bar,gas_density_kg_m3,cp_mix_kj_kmolk,rco_kmol_m3_s,feasible,violation_reason,loop_iterations,input_temperature_C,input_pressure_bar,input_ghsv_h,input_target_x_co,input_total_flow_kmol_h,input_tube_inner_diameter_m,input_particle_diameter_m,input_void_fraction,input_reactors_max_search,input_purge_fraction,input_h2_co_ratio,input_co2_fraction,input_n2_fraction,case_id,run_status
883.6145822117718,6316.562501134683,5459.384656742893,269.70716762776567,0.04707677514967968,0.745298507400408,0.8297987368516855,316.8443498407521,0.0958681045833401,3305.002755794685,32.96343719880698,0.6726269926481453,9.771651835124313,-164755.2385917527,6316.562501134683,57.62146365839221,100.59517990365433,2,3110,10.0,3.8255151301173824,3.1368324504919136,0.6189643599655095,1.487198084502913,4.0,12.783197180438837,38.56314724349294,0.0010293059102807367,True,All constraints satisfied,50,226.9931830927797,23.431120325440972,2045.1083306988087,0.745298507400408,883.6145822117718,0.04538233649500342,0.0012660699677962573,0.427194586126497,21,0.04707677514967968,2.3775608876565113,0.03499310658011924,0.1357234763395921,164,success
3910.302906389474,34343.0692972955,30786.28188069268,642.6409896328199,0.020447439203829264,0.7532921487350291,0.8524750615198977,1678.7610253732803,0.10349470582424414,16220.743003262127,30.84177046561546,3.7026097489665766,48.07335246221739,-165172.5936960927,34343.0692972955,256.4830927662601,453.77437584219575,9,3820,10.0,3.8200807117045157,3.1412948850092786,2.879262493287442,1.3102647451467344,4.0,12.715119577282694,40.87809652571498,0.0011347695637813828,True,All constraints satisfied,50,215.0687515402087,26.671468402506278,1874.676245015388,0.7532921487350291,3910.302906389474,0.04099584338424012,0.0013988829771041373,0.4347783691173993,17,0.020447439203829264,2.4331304260167443,0.006893159165852515,0.06702908505708426,177,success
2015.074191127866,16317.755671617406,14439.827901257804,396.85558171003834,0.026748267708589932,0.7476540302446819,0.8524507192424342,838.4557052635604,0.1034872879329764,8102.016411973098,30.709910398049008,1.735892674491229,24.0130069068857,-165180.06168690408,16317.755671617406,162.35363199487094,289.0045229062139,6,3317,10.0,3.7479350681140278,3.201763046028019,1.654574314469608,1.241242566313448,4.0,13.438408317042253,43.47927068044293,0.0008954202529527905,True,All constraints satisfied,50,214.85538037416876,23.071796908887467,2162.242561457816,0.7476540302446819,2015.074191127866,0.04300260374760326,0.00117450286582202,0.43823151844735314,24,0.026748267708589932,2.4760119658511677,0.07783797008027,0.011232332501470477,178,success
508.8967795870869,3317.637940389239,2822.6843634465004,137.18153685742325,0.046347213515091086,0.6023076037557241,0.8617763706729641,226.80852510882863,0.10617121323904333,2136.252550850782,29.405600302294758,0.33987300840501183,6.329567826098188,-165152.76532506957,3317.637940389239,14.487416203385855,26.826503966384855,1,1891,10.0,2.89703631005924,4.142164169062354,0.5487389686769221,3.400540814618321,4.0,14.034564928212632,41.23811931011676,0.002645436072055507,True,All constraints satisfied,50,215.6352764265839,25.429196357613236,2095.0467696835544,0.6023076037557241,508.89677958708694,0.04250963614485377,0.0013171108963341144,0.45995884437497275,23,0.046347213515091086,2.197575579390368,0.0582819591922153,0.048262621116781014,179,success
1298.2073172006428,7862.316434689817,6590.54914286214,362.6735065800897,0.05215905269611674,0.6194068629939351,0.8630364400950232,568.2745773150241,0.10650745095723912,5335.538238946085,29.21958160552859,0.7909846815912985,15.813760704612315,-165208.13426714196,7862.316434689817,61.24712040694091,107.88983739938492,2,3413,10.0,3.9441992865894826,3.042442617136697,0.814507779129019,1.6121742889943513,4.0,10.106695848253803,38.88262422613711,0.001562852750254555,True,All constraints satisfied,50,214.05330665308668,20.133031822502495,2038.1229662726757,0.6194068629939351,1298.2073172006428,0.04486098857931915,0.0014822938902855805,0.4323179839430356,22,0.05215905269611674,2.23877222253936,0.013580537263260603,0.09917578746637701,189,success
5554.752375135663,36251.62835128188,30811.144062153046,1772.4344317232708,0.054396555370871194,0.6759116543559924,0.8512789411037945,2175.1761429014264,0.10312786939271298,21092.030269900293,30.43342196917157,3.730800290806918,62.46725312338724,-165056.3868721393,36251.62835128188,309.7598814909517,572.1361689935475,11,3854,10.0,3.873948543423398,3.0976147115768433,3.606378152723742,1.26760204246591,4.0,13.554311193048036,40.70084190467361,0.0012217853281155273,True,All constraints satisfied,50,218.38894651030566,21.935766640949723,1630.2347933432964,0.6759116543559924,5554.752375135663,0.04145564247184586,0.0013092439337500784,0.45859063230374947,22,0.054396555370871194,2.301265369626915,0.09998440358239462,0.06916970022902705,192,success
2287.3573106522304,23642.456633000966,21566.84676433219,550.3388346378049,0.02488286008068922,0.7104623018348367,0.8459587554470694,784.258994837178,0.10144142097654892,7731.1515087952275,32.5240335132517,2.5841745831842275,22.92309124796924,-165236.03876383483,23642.456633000966,174.68438738633714,310.62043102525377,6,4070,10.0,3.8635018443155205,3.1059904934835063,1.918222392728475,2.0466136569619033,4.0,16.383588763729314,39.23506087814216,0.0007941715352662027,True,All constraints satisfied,50,213.25603531900484,26.741491371248863,1532.5510593307204,0.7104623018348367,2287.3573106522304,0.040245293793478305,0.0011188191001849312,0.4376275030919163,19,0.02488286008068922,2.707235911601016,0.0701627120761293,0.11218443783689588,194,success
3135.0035179054757,26496.712811096055,23619.14301950584,532.746222638737,0.022058159396868435,0.6090385008251709,0.844612870293799,1432.1602288385507,0.10100153258803699,14179.589082870822,31.307430753690014,2.8982666689072847,41.938990523644485,-164825.8900681463,26496.712811096055,212.82911628077983,360.9186958990567,7,3186,10.0,3.86742761656122,3.1028376455226265,2.4856786376920716,1.9594773021151257,4.0,11.158901460250759,42.933504928263304,0.0011955328156264618,True,All constraints satisfied,50,224.9745694815339,23.782694380346726,1667.0595571820118,0.6090385008251709,3135.003517905476,0.04539394183166776,0.0012856002497083532,0.41031285245388116,23,0.022058159396868435,2.195094752874317,0.0201532320546109,0.03307093332682484,196,success
5973.763816626345,48991.990856398326,43440.814192441256,1158.9507113257991,0.025985578933576628,0.7497517649255391,0.8407710509351222,2278.7750858213644,0.09971906329512974,22851.950374594617,32.00869847547687,5.274635674673284,67.66598894081169,-165008.77184119198,48991.990856398326,336.87317880146367,593.3743850068483,11,3588,10.0,3.941928251130037,3.044195438250289,3.937122757121868,1.768960317342324,4.0,14.050542806576116,41.34064205386032,0.0012172981637827171,True,All constraints satisfied,50,219.7493759659438,26.25322033293503,1510.438952133102,0.7497517649255391,5973.763816626345,0.043756594094924044,0.0014218725427179355,0.4322754953475525,23,0.025985578933576628,2.6181558322643412,0.0405009676040387,0.057604694312775,198,success
6296.889297196752,36604.24935898265,30450.88134291484,1525.7632583792927,0.047714926860010304,0.6979759922336636,0.8197789878254087,2516.6126175731342,0.09216281902938059,27306.159295874655,33.54342474427464,3.8059589507225735,80.60984699733388,-164502.16893283653,36604.24935898265,184.50999208265003,338.3607364763076,7,3501,10.0,3.7514507338371224,3.1987625191937297,3.868516075590155,3.090602079264855,4.0,11.945149555288632,43.6440156930318,0.0026558074093655138,True,All constraints satisfied,50,234.2237447760995,22.935112846458356,1893.4734667636822,0.6979759922336636,6296.889297196751,0.04192951776684749,0.0013262312998629502,0.45469443646405566,20,0.047714926860010304,2.2399547949670575,0.06568356067859027,0.00789757367398139,200,success
6557.71464290914,47812.846046667706,41455.84593163425,2047.806160652874,0.04707205170519317,0.7042560303301663,0.8286495323981304,2203.485845090768,0.09545105337735811,23084.98195802474,33.29216108482341,5.113558117650005,68.24524758524011,-164734.79847295393,47812.846046667706,291.1183313011177,495.6218722469251,9,4373,10.0,3.970239917250544,3.0224873685493034,3.7503807364091846,2.9150932340865983,4.0,15.120478559512325,38.376323636963804,0.0014230413229810257,True,All constraints satisfied,50,227.5771864870308,26.766028651096878,1567.1517828298274,0.7042560303301663,6557.71464290914,0.04004629249864002,0.001461969493210455,0.4126200888162602,23,0.04707205170519317,2.5041125754244464,0.04541383535344973,0.14191246673120267,210,success
5093.138128802639,35777.88726987591,30855.02936621811,1395.3693137689897,0.0432667306725384,0.6045512794128051,0.841888118977619,1830.570726125106,0.10009590517307769,18288.167962114254,31.6213583899305,3.7724933706809263,54.11263961823636,-164888.86992323273,35777.88726987591,330.06239973533854,603.3795666238129,11,4363,10.0,3.9632937909806465,3.0277846238168515,3.5976535500330535,1.0381580087511522,4.0,11.609706003716258,39.443348737631204,0.0009942860011778263,True,All constraints satisfied,50,223.1751450504929,20.77686973558302,1957.0193713675455,0.6045512794128051,5093.138128802638,0.04001353946781652,0.0014429173027421408,0.45297716728759985,16,0.0432667306725384,2.5792632658377186,0.04799267176006788,0.0982418660307922,214,success
3088.7423345282905,22627.312296969634,19655.704957510847,842.3347247672338,0.04109342833868587,0.7594626151849228,0.8534835932529977,1350.801626233667,0.10380026791077511,13013.469554768322,30.298431227302498,2.370176328307685,38.55699384586145,-165127.62799553122,22627.312296969634,298.66832334011684,542.4745905497418,10,3359,10.0,3.9552282487073254,3.033958913476592,2.2653374459693354,0.6441244195038754,4.0,10.812415579723224,39.49794746414632,0.0007817974683684811,True,All constraints satisfied,50,216.35348584196555,20.813301382532845,1835.6522023885304,0.7594626151849228,3088.742334528291,0.045348325843102326,0.0012063061384312,0.4494335245500671,23,0.04109342833868587,2.1739215702941794,0.022581725130043716,0.10240152364999343,221,success
877.9756916834846,5380.865762372514,4527.314113171657,208.1191649744183,0.04394933953243178,0.7613990870810146,0.8604212671065284,402.0254803172325,0.10580215964290925,3799.7851997927137,29.373210224219168,0.5408333745459594,11.267945574304795,-165287.40451683608,5380.865762372514,35.10231790413019,62.88200471116959,2,2463,10.0,3.1021158225096195,3.8683275179235475,0.8571639462205701,1.952552918998036,4.0,11.550249099679226,41.97183768598494,0.0019420892551172925,True,All constraints satisfied,50,211.78844237611187,22.354258899597323,1619.19331612394,0.7613990870810146,877.9756916834845,0.04032124306507439,0.0014009970805952045,0.4417748278643056,23,0.04394933953243178,2.2699039188930903,0.043995205049790286,0.02938733713118238,225,success
2714.9648897598036,16215.654986433867,13571.513290428255,636.7597795188275,0.044816127645074824,0.6428955871665721,0.8481745940022095,1100.4792357757583,0.10215430106982289,10772.715629698021,30.482717995915085,1.647016519261616,31.898581685250967,-165017.7005530781,16215.654986433867,112.45134877119018,203.34678432925557,4,3308,10.0,3.840989830789909,3.1241946812267845,1.803971710791676,2.1146665055093283,4.0,11.2523123033348,42.94140177383261,0.0017190011743158816,True,All constraints satisfied,50,219.4942699120544,20.1135186131736,1920.0400778008955,0.6428955871665721,2714.964889759803,0.04423857680977203,0.001336611575096485,0.4469971623002854,18,0.044816127645074824,2.4905598414434507,0.07448465260898138,0.00854977938397345,255,success
